Nº da ordem;Texto breve;Operação;Texto breve operação;Centro de trabalho;Centro de trabalho Reponsável;Código ABC;Condições da instalação;Nº do equipamento;Centro de trabalho;Local de instalação;Plano de manutenção;Status do Sistema Operação;Status do sistema;Status do usuário;Data-base do início;Data-base do fim;Início Programado;Fim Programado;Data de início real;Hora de início real;Data de fim real;Hora de fim real;Trabalho real;Trabalho da operação;Unidade de trabalho;Data de entrada;Data de referência;Tipo de ordem;Nº da nota;Tipo de nota;Centro;Data da nota;Hora da nota;Data de encerramento da nota;Hora de encerramento da nota;Data de início da avaria;Hora de início da avaria;Data de fim da avaria;Hora de fim da avaria;Duração da parada;Status da nota;Sintoma do dano;Texto breve do dano;Código da causa;Texto breve da causa;Texto longo da causa;Hora início cent.trab.;Hora fim cent.trab.;Capacidade cent.trab.;Tipo de Atividade de Manutenção;Denominação TAM;Custos Planejados;Custos Reais;Moeda;Nº conta do Razão;Centro de custo receptor;Grupo Códigos;Parte do objeto;Nome responsável controle técnico;Código medidas;Texto descritivo medidas;Código de ação;Texto descritivo ações;Texto breve nota;Texto Parte do objeto
4201639;sem força pra dobrar;10;*  LEVANTAMENTO DE ATIVIDADE * Luiz Meirelles de 28/01/2025 15:00 até 28/01/2025 16:05 * auxiliado técnico Felipe na atividade * Felipe Castro de 28/01/2025 08:45 até 28/01/2025 09:40 * ajustado parâmetros de compensação da dobra e equipamento voltou a funcionar * Felipe Castro de 28/01/2025 11:35 até 28/01/2025 13:15 * verificado parâmetros de dobra, limpeza dos sensores de posição do martelo e iniciado verificação no circuito hidráulico * Felipe Castro de 28/01/2025 14:15 até 28/01/2025 16:10 * verificado circuito hidráulico está ok, trocado parâmetro da velocidade de descida que estava em 0.2 para 1.0, pois a falha de * lenta acontecia somente na dobra 6 do programa as demais dobra estavam trabalhando normalmente. trocado relé do movimento de decida * na placa de relés do painel principal. * acompanhado processo e não apresentou mais falha;LIDER_SL;LIDER_SL;F;;PVI026;PVI026;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;08:45:00;28/01/2025;16:10:00;5,584;1,0;H;28/01/2025;29/01/2025;PM03;10337493;M2;1000;28/01/2025;08:54:37;29/01/2025;23:08:23;28/01/2025;08:54:37;28/01/2025;16:10:00;0,00;MSEN MSIM ORDA;2018;NÃO CONTROLA ALTURA;306;Erro operacional;ZPM-APF 306;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;sem força pra dobrar;
4201651;Está dando alarme na sop017;10;* Está dando alarme na sop017 * Marcelo Saldanha de 28/01/2025 11:20 até 28/01/2025 13:00 * em atendimento * Marcelo Saldanha de 28/01/2025 14:00 até 28/01/2025 15:05 * realizado troca do eletrodo e alinhamento do sensor de posição de solda  novo alarme de fluxo de água necessita dar continuidade na * atividade * Claudio Lopes de 28/01/2025 19:01 até 28/01/2025 19:45 * alarme de refrigeração, retirado as mangueiras de refrigeração do equipamento e ligado a bomba, saiu bastante barro das mangueiras, * realizado testes no equipamento, alarme não voltou a aparecer durante os testes;LIDER_FA;LIDER_FA;F;;SOP017;;1000-FABCE-MLSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;11:20:00;28/01/2025;19:45:00;3,483;0,0;H;28/01/2025;28/01/2025;PM03;10337497;M2;1000;28/01/2025;09:24:39;28/01/2025;20:48:57;28/01/2025;09:24:39;28/01/2025;19:45:00;10,34;MSEN MSIM ORDA;2002;ALARME;400;Falha no sistema hidráulico;ZPM-APM 400;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81450;;;;;;;;Está dando alarme na sop017;
4201652;Grampos inferiores não abrem;10;* Grampos inferiores não abrem * Felipe Castro de 28/01/2025 09:40 até 28/01/2025 10:10 * selenoide da válvula dos grampos solta devido a vibração e nao está com os parafusos de aperto, foi montado novamente e colocado os * parafusos. testado e liberado equipamento;LIDER_SL;LIDER_SL;A;;PEX121;PER021;1000-FABSL-SLPER-PER021;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;09:40:00;28/01/2025;10:10:00;0,500;0,0;H;28/01/2025;29/01/2025;PM03;10337495;M2;1000;28/01/2025;09:15:45;29/01/2025;07:36:39;28/01/2025;09:15:45;28/01/2025;10:10:00;0,90;MSEN MSIM ORDA;2017;NÃO ACIONA;1036;FALTA SINAL ACIONAMENTO;ZPM-GER 1036;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Grampos inferiores não abrem;
4201653;Reciprocador;10;* Reciprocador * Alexandre Brust de 28/01/2025 10:00 até 28/01/2025 13:00 * pistola 23 quebrada devido a colisão da pistola com a peça. apresentou falha na moventacao e o operador reservou e ela veio a * colidir. foi tirado a pistola quebrada e consertada. foi tirado a pistola 4 e colocado no lugar da 23 que usa mais até conserto;LIDER_FA;LIDER_FA;A;;CPP001;LPP001;1000-FABCE-PINPO;;CNPA ENTE IMPR;ENTE CNPA IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;10:00:00;28/01/2025;16:20:00;5,333;0,0;H;28/01/2025;28/01/2025;PM03;10337509;M2;1000;28/01/2025;09:36:57;29/01/2025;23:17:54;28/01/2025;09:36:57;28/01/2025;10:05:00;0,00;MSEN MSIM ORDA;2002;ALARME;300;Colisão;ZPM-GER 1061;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81180;;;;;;;;Reciprocador;
4201657;vazamento de oleo no desbobinador;10;* vazamento de oleo no desbobinador * Luiz Meirelles de 28/01/2025 11:00 até 28/01/2025 13:05 * realizado aperto das conexões e completado o nível de óleo;LIDER_SL;LIDER_SL;F;;DES018;PEX041;1000-FABSL-SLPER-PEX041;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;11:00:00;28/01/2025;13:05:00;2,083;0,0;H;28/01/2025;28/01/2025;PM03;10337512;M2;1000;28/01/2025;10:41:10;28/01/2025;15:56:26;28/01/2025;10:41:10;28/01/2025;13:05:00;2,40;MSEN MSIM ORDA;2010;VAZAMENTO;1019;DESGASTE;ZPM-GER 1019;07:00:00;16:28:00;6,35;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;vazamento de oleo no desbobinador;
4201670;colocaçao de lacre no mordent;10;* colocaçao de lacre no mordent * Gzachow Terceirizado de 31/01/2025 17:00 até 31/01/2025 18:00 * Troca do lacre verde de segurança.;LIDER_SL;LIDER_SL;F;1;PRO045;;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;31/01/2025;17:00:00;31/01/2025;18:00:00;1,000;0,0;H;28/01/2025;31/01/2025;PM03;10337549;M2;1000;28/01/2025;18:39:35;31/01/2025;23:17:22;28/01/2025;18:39:35;31/01/2025;18:00:00;0,00;MSEN MSIM ORDA;2004;ARREBENTADA;1014;DEFORMAÇÃO;ZPM-GER 1014;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;colocaçao de lacre no mordent;
4201673;Controle quebrado;10;* Controle quebrado * Maicon Martins de 29/01/2025 23:01 até 29/01/2025 23:10 * colocado controle reserva;LIDER_FA;LIDER_FA;E;;PRO048;;1000-FABCE-GRSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;29/01/2025;23:01:00;29/01/2025;23:10:00;0,150;0,0;H;28/01/2025;30/01/2025;PM03;10337561;M2;1000;28/01/2025;22:47:53;30/01/2025;17:57:48;28/01/2025;22:47:53;28/01/2025;23:00:00;0,00;MSEN MSIM ORDA;2004;ARREBENTADA;306;Erro operacional;ZPM-APF 306;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81340;;;;;;;;Controle quebrado;
4201674;MNP001 Parou de pegar´peça;10;* MNP001 Parou de pegar´peça * Rafael Rocha de 28/01/2025 23:00 até 29/01/2025 00:30 * Auxiliado Jonas * Jonas Kaiber de 28/01/2025 23:01 até 29/01/2025 00:30 * ao pegar a peça o manipulador parava no meio do processo, verificado que o imã com o sensor de presença de peça estava bem no * estampo, apenas colocado para o lado.;FABCS 3º;LIDER_SL;A;;MNP001;PER023;1000-FABSL-SLPER-PER023;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;23:00:00;29/01/2025;00:30:00;2,983;0,0;H;29/01/2025;29/01/2025;PM03;10337563;M2;1000;28/01/2025;23:31:08;29/01/2025;01:06:09;28/01/2025;23:31:08;29/01/2025;00:30:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;306;Erro operacional;ZPM-APF 306;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;MNP001 Parou de pegar´peça;
4201675;sacou fora relogio;10;* sacou fora relogio * Rafael Rocha de 29/01/2025 00:30 até 29/01/2025 01:02 * Auxiliado Jonas. * Jonas Kaiber de 29/01/2025 00:31 até 29/01/2025 01:06 * iniciado atividade. * Jcardias Terceirizado de 29/01/2025 07:00 até 29/01/2025 13:00 * manutenção * Jcardias Terceirizado de 29/01/2025 14:00 até 29/01/2025 15:49 * manutenção da máquina * Daniel Markus de 29/01/2025 04:01 até 29/01/2025 05:20 * retirado proteções e iniciado montagem das astes * Felipe Castro de 29/01/2025 07:40 até 29/01/2025 13:15 * foi posicionado tirante, corrigido ajuste de folga da manopla iniciado testes e verificado que estava faltando fase R de saída da * seccionadora. * Felipe Castro de 29/01/2025 14:15 até 29/01/2025 15:50 * não foi encontrado chave seccionadora, desligado plugin instalado disjuntor de 63a e será realizado a compra da chave em ordem m1 * Luiz Meirelles de 29/01/2025 11:00 até 29/01/2025 13:00 * auxiliado técnico Felipe na atividade * Luiz Meirelles de 29/01/2025 14:30 até 29/01/2025 15:50 * auxiliado técnico Felipe na atividade;FABCS 3º;LIDER_SL;F;;GTI025;GTI025;1000-FABSL-SLEST;;CNPA ENTE IMPR;ENCE CNPA IMPR NOLQ SCDM;EXEC;29/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;00:30:00;29/01/2025;15:50:00;20,749;0,0;H;29/01/2025;31/01/2025;PM03;10337565;M2;1000;29/01/2025;00:21:32;31/01/2025;16:49:04;29/01/2025;00:21:32;29/01/2025;15:50:00;15,47;MSEN MSIM ORDA;;;;;;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;sacou fora relogio;
4201676;problrma lavagem de gas;10;* problrma lavagem de gas * Daniel Markus de 29/01/2025 01:46 até 29/01/2025 02:15 * Erro operacional, operador do terceiro turno chegou e botou rodar, acompanhado processo;FABCS 3º;LIDER_SL;A;;LAS005;LAS005;1000-FABSL-SLCOR;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;29/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;01:46:00;29/01/2025;02:15:00;0,483;0,0;H;29/01/2025;29/01/2025;PM03;10337566;M2;1000;29/01/2025;00:36:35;29/01/2025;23:20:23;29/01/2025;00:36:35;29/01/2025;02:15:00;0,00;MSEN MSIM ORDA;2001;ABERTO;306;Erro operacional;Operacional;07:00:00;16:28:00;7,11;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;problrma lavagem de gas;
4201680;mesa lado A não está abrindo;10;* mesa lado A não está abrindo * Anderson Santos de 28/01/2025 14:00 até 28/01/2025 15:00 * falta de lubrificação nos guias lineares do gabarito , dificulta o deslocamento do cilindro de chegar a posição e enviar o sinal de * fechamento para o clp .;LIDER_FA;LIDER_FA;A;;ROS003;ROS003;1000-FABCE-ELSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;14:00:00;28/01/2025;15:00:00;1,000;0,0;H;28/01/2025;28/01/2025;PM03;10337520;M2;1000;28/01/2025;13:07:08;28/01/2025;17:37:37;28/01/2025;13:07:08;28/01/2025;15:00:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;302;Falta de treinamento;ZPM-APF 302;07:00:00;16:28:00;6,35;003;Reparação;0,00;0,00;;0031102902;PB2-81640;;;;;;;;mesa lado A não está abrindo;
4201681;O motor parou, exa014;10;* O motor parou, exa014 * Maicon Martins de 29/01/2025 23:11 até 29/01/2025 23:30 * levantamento para comprar ventoinha * Eriques Andreski de 05/02/2025 08:30 até 05/02/2025 10:30 * instalado ventoinha Nova no exausto pelo motivo que a antiga avia derretido devido ao atrito gerado entre ela e o moto do * equipamento, foi colocado espassadores entre o eixo e a ventoinha para evitar um novo atrito danificado o equipamento novamente.;LIDER_FA;LIDER_FA;B;;EXA014;;1000-FABCE-MLSOL;;CONF ENTE IMPR;ENTE CONF DMNV IMPA NOLQ;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;29/01/2025;23:11:00;05/02/2025;10:30:00;2,317;0,0;H;28/01/2025;06/02/2025;PM03;10337523;M2;1000;28/01/2025;13:54:40;06/02/2025;07:45:25;28/01/2025;13:54:40;05/02/2025;10:30:00;0,00;MSEN MSIM ORDA;2003;AQUECIMENTO;1014;DEFORMAÇÃO;ZPM-GER 1014;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81450;;;;;;;;O motor parou, exa014;
4201687;Consertar PR03;10;* Consertar PR03 * Dandrade Terceirizado de 28/01/2025 17:04 até 28/01/2025 18:30 * corretiva ajuste da amperagem do disjuntor motor;LIDER_FA;LIDER_FA;F;;PRO003;;1000-FABCE-TCSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;17:04:00;28/01/2025;18:30:00;1,433;0,0;H;28/01/2025;29/01/2025;PM03;10337528;M2;1000;28/01/2025;15:12:22;29/01/2025;02:05:53;28/01/2025;15:12:22;28/01/2025;18:30:00;0,00;MSEN MSIM ORDA;2008;DESARMADO;401;Falha no sistema elétrico;ZPM-APM 401;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81530;;;;;;;;Consertar PR03;
4201688;Refrigeração, mesa não troca.;10;* Refrigeração, mesa não troca. * Claudio Lopes de 28/01/2025 15:59 até 28/01/2025 18:30 * não troca as mesas, devido a proteção lateral da mesa ter amassado, retirado a mesa para fora e retirado a proteção que estava * enroscando, possivelmente uma peça de te caído na proteção, ocasionando a quebra;LIDER_FA;LIDER_FA;A;;LAS007;LAS007;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;15:33:00;28/01/2025;18:30:00;6,051;0,0;H;28/01/2025;28/01/2025;PM03;10337530;M2;1000;28/01/2025;15:21:58;28/01/2025;20:27:27;28/01/2025;15:21:58;28/01/2025;18:30:00;3,13;MSEN MSIM ORDA;2004;ARREBENTADA;403;Falha no sistema mecânico ;proteção lateral da mesa enroscando;07:00:00;16:28:00;7,20;003;Reparação;0,00;0,00;;0031102902;PB2-81630;;;;;;;;Refrigeração, mesa não troca.;
4201689;Máquina parada;10;* Máquina parada * Marcelo Saldanha de 28/01/2025 15:05 até 28/01/2025 15:30 * ajuste no sensor interno da máquina do cilindro da tampa de saída das mesas realizar acompanhamento * Claudio Lopes de 28/01/2025 18:31 até 28/01/2025 19:00 * realizado acompanhamento do equipamento, onde o técnico do primeiro turno havia atuado junto ao sensor da janela da troca de mesa, * relatado mal contato;LIDER_FA;LIDER_FA;A;;LAS006;LAS006;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;15:05:00;28/01/2025;19:00:00;0,900;0,0;H;28/01/2025;28/01/2025;PM03;10337529;M2;1000;28/01/2025;15:21:32;28/01/2025;20:44:46;28/01/2025;15:21:32;28/01/2025;19:00:00;3,64;MSEN MSIM ORDA;2002;ALARME;401;Falha no sistema elétrico;mal contato;07:00:00;16:28:00;7,20;003;Reparação;0,00;0,00;;0031102902;PB2-81630;;;;;;;;Máquina parada;
4201690;barulho esetranho dos patis do sentido Y;10;* barulho esetranho dos patis do sentido Y * Angelo Brust de 28/01/2025 16:10 até 28/01/2025 17:10 * limpeza do sensor e reguw do eixo y. as mesmas não estavam tão sujas devida exaustão estar funcionando bem. fui acompanhado * produção com a máquina trabalhando em 100% da velocidade e não foi evidenciado mais ruídos.;LIDER_SL;LIDER_SL;A;;LAS004;LAS004;1000-FABSL-SLCOR;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;16:10:00;28/01/2025;17:10:00;1,000;0,0;H;28/01/2025;29/01/2025;PM03;10337536;M2;1000;28/01/2025;15:44:21;29/01/2025;23:28:24;28/01/2025;15:44:21;28/01/2025;17:10:00;1,43;MSEN MSIM ORDA;2027;RUIDO ESTRANHO;403;Falha no sistema mecânico ;desajuste do conjunto mecânico;07:00:00;16:28:00;7,11;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;barulho esetranho dos patis do sentido Y;
4201691;Parou de funcionar;10;* Parou de funcionar * Luan Bavaresco de 28/01/2025 18:30 até 28/01/2025 19:00 * reiniciado a máquina e sistema de segurança, máquina voltou a funcionar.;LIDER_FA;LIDER_FA;F;;CHV001;;1000-FABCE-USINA;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;18:30:00;28/01/2025;19:00:00;0,500;0,0;H;28/01/2025;28/01/2025;PM03;10337532;M2;1000;28/01/2025;15:39:50;28/01/2025;20:33:04;28/01/2025;15:39:50;28/01/2025;19:00:00;3,34;MSEN MSIM ORDA;2017;NÃO ACIONA;401;Falha no sistema elétrico;ZPM-APM 401;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81140;;;;;;;;Parou de funcionar;
4201695;problema no enconder;10;* problema no enconder * Rafael Rocha de 28/01/2025 19:42 até 28/01/2025 19:43 * Estava solto o cabo do enconder que mede comprimento do tubo.  conectado cabo novamente. Não impactou em maquina parada.;LIDER_SL;LIDER_SL;A;;PER014;PER014;1000-FABSL-SLPER-PERTUB;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;19:42:00;28/01/2025;19:43:00;0,017;0,0;H;28/01/2025;30/01/2025;PM03;10337554;M2;1000;28/01/2025;19:42:26;30/01/2025;01:03:27;28/01/2025;19:42:26;28/01/2025;19:43:00;0,00;MSEN MSIM ORDA;2019;NÃO ENTRAM EM OPERAÇÃO;1008;CABO SOLTO;ZPM-GER 1008;07:00:00;16:28:00;7,62;003;Reparação;0,00;0,00;;0031102902;PB2-81240;;;;;;;;problema no enconder;
4201696;nao esta respondendo ao programa;10;* nao esta respondendo ao programa * Angelo Brust de 28/01/2025 21:00 até 28/01/2025 22:00 * realizado os testes no robô reiniciar de equipamento só fazia alguns movimentos e parava foi questionado o operador se poderia ser * a barreira desalinhada e ao verificar foi identificado que operadora havia colocado uma estrutura em frente à barreira que por * vezes liberava e às vezes acionava a cortina sendo assim erro operacional;LIDER_SL;LIDER_SL;A;;ROS002;ROS002;1000-FABSL-SLSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;21:00:00;28/01/2025;22:00:00;1,000;0,0;H;28/01/2025;29/01/2025;PM03;10337557;M2;1000;28/01/2025;21:04:42;29/01/2025;18:42:12;28/01/2025;21:04:42;28/01/2025;22:00:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;306;Erro operacional;ZPM-APF 306;07:00:00;16:28:00;7,20;003;Reparação;0,00;0,00;;0031102902;PB2-81240;;;;;;;;nao esta respondendo ao programa;
4201697;Sop017 não está ligando;10;* Sop017 não está ligando * Marcelo Saldanha de 29/01/2025 08:09 até 29/01/2025 08:36 * operador ligava chave geral da máquina  mas não ligava chave do painel  que liga as telas e comandos;LIDER_FA;LIDER_FA;F;;SOP017;;1000-FABCE-MLSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;29/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;08:09:00;29/01/2025;08:36:00;0,450;0,0;H;29/01/2025;29/01/2025;PM03;10337576;M2;1000;29/01/2025;07:44:35;29/01/2025;08:43:55;29/01/2025;07:44:35;29/01/2025;08:36:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;306;Erro operacional;ZPM-APF 306;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81450;;;;;;;;Sop017 não está ligando;
4201698;Vazamento de ar;10;* Vazamento de ar * Luiz Meirelles de 29/01/2025 10:15 até 29/01/2025 11:00 * encontrado mangueira de ar furada, realizado substituição da mesma.;LIDER_SL;LIDER_SL;E;;PLM003;PLM003;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;29/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;10:15:00;29/01/2025;11:00:00;0,750;0,0;H;29/01/2025;30/01/2025;PM03;10337577;M2;1000;29/01/2025;07:54:22;30/01/2025;08:26:00;29/01/2025;07:54:22;29/01/2025;11:00:00;3,09;MSEN MSIM ORDA;2013;VAZAMENTO;1019;DESGASTE;ZPM-GER 1019;07:00:00;16:28:00;4,23;003;Reparação;0,00;0,00;;0031102902;PB2-81240;;;;;;;;Vazamento de ar;
4201699;Operação de corte não aciona;10;* Operação de corte não aciona * Marcelo Saldanha de 29/01/2025 08:38 até 29/01/2025 11:26 * verificado problema identificado que este erro estava no programa ,conversado com programador da máquina para rever o programa * ,estava ok , realizado teste do mesmo programa na FCP002 funcionou , identificado que operador não alterou o parâmetro de corte * simulação pra corte real após atera o parâmetro o programa rodou normal;LIDER_FA;LIDER_FA;E;;FCP003;FCP003;1000-FABCE-CORTC;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;29/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;08:38:00;29/01/2025;11:26:00;2,800;0,0;H;29/01/2025;29/01/2025;PM03;10337580;M2;1000;29/01/2025;08:34:04;29/01/2025;12:19:33;29/01/2025;08:34:04;29/01/2025;11:26:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;306;Erro operacional;ZPM-APF 306;07:00:00;16:28:00;6,35;003;Reparação;0,00;0,00;;0031102902;PB2-81190;;;;;;;;Operação de corte não aciona;
4201701;Carrinho superior danificado;10;* Carrinho superior danificado * Daniel Markus de 29/01/2025 02:16 até 29/01/2025 04:00 * carrinho acabou caindo fora dos trilhos, posicionado novamente nos trilhos, retirado proteções e endireitado, trocado sensor que * estava quebrado;FABCS 3º;LIDER_SL;A;;LAS011;;1000-FABSL-SLCOR;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;29/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;02:16:00;29/01/2025;04:00:00;1,733;0,0;H;29/01/2025;29/01/2025;PM03;10337568;M2;1000;29/01/2025;02:02:37;29/01/2025;07:05:10;29/01/2025;02:02:37;29/01/2025;04:00:00;1,96;MSEN MSIM ORDA;2029;NÃO POSICIONA;1017;DESALINHAMENTO;carrinho saiu dos trilhos;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;Carrinho superior danificado;
4201702;Problema no encoder;10;* Problema no encoder * Daniel Markus de 29/01/2025 06:31 até 29/01/2025 06:35 * Ordem aberta no equipamento errado;FABCS 3º;LIDER_SL;A;;LCL002;PER023;1000-FABSL-SLPER-PER023;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;29/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;06:31:00;29/01/2025;06:35:00;0,067;0,0;H;29/01/2025;30/01/2025;PM03;10337570;M2;1000;29/01/2025;04:56:09;30/01/2025;17:59:27;29/01/2025;04:56:09;29/01/2025;06:35:00;0,00;MSEN MSIM ORDA;2001;ABERTO;303;Erro de chamado;ZPM-APF 303;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Problema no encoder;
4201703;Mesa desnivelada;10;* Mesa desnivelada * Luiz Meirelles de 29/01/2025 10:00 até 29/01/2025 10:15 * om aberta errada;FABCS 3º;LIDER_SL;A;;MNP001;PER023;1000-FABSL-SLPER-PER023;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;29/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;10:00:00;29/01/2025;10:15:00;0,250;0,0;H;29/01/2025;30/01/2025;PM03;10337571;M2;1000;29/01/2025;04:59:23;30/01/2025;08:16:42;29/01/2025;04:59:23;29/01/2025;10:15:00;0,00;MSEN MSIM ORDA;2002;ALARME;303;Erro de chamado;ZPM-APF 303;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Mesa desnivelada;
4201704;Não reseta emergência;10;* Não reseta emergência * Daniel Markus de 29/01/2025 05:21 até 29/01/2025 06:30 * desmontagem do painel de comando do load master, emergência estava solta por dentro;FABCS 3º;LIDER_SL;A;;LAS004;LAS004;1000-FABSL-SLCOR;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;29/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;05:21:00;29/01/2025;06:30:00;1,150;0,0;H;29/01/2025;30/01/2025;PM03;10337572;M2;1000;29/01/2025;05:15:24;30/01/2025;01:36:23;29/01/2025;05:15:24;29/01/2025;06:30:00;1,24;MSEN MSIM ORDA;2019;NÃO ENTRAM EM OPERAÇÃO;1072;SOLTA;emergência estava solta internamente;07:00:00;16:28:00;7,11;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;Não reseta emergência;
